Date,HalfHour,Price,Unit,TotalSystemDemandMW,Unit,TotalSystemDemandMWh,Unit,,,,,
4/6/2022,11,181.34,SGD/MWh,5635.18,MW,2817.59,MWh,,,,,
4/6/2022,12,182.27,SGD/MWh,5700.192,MW,2850.096,MWh,,,,,
4/6/2022,13,182.29,SGD/MWh,5780.095,MW,2890.0475,MWh,,,,,
4/6/2022,14,182.29,SGD/MWh,5841.579,MW,2920.7895,MWh,,,,,
4/6/2022,15,183.17,SGD/MWh,5925.756,MW,2962.878,MWh,,,,,
4/6/2022,16,197.47,SGD/MWh,6047.014,MW,3023.507,MWh,,,,,
4/6/2022,17,197.48,SGD/MWh,6184.186,MW,3092.093,MWh,,,,,
4/6/2022,18,205.39,SGD/MWh,6291.488,MW,3145.744,MWh,,,,,
4/6/2022,19,242.7,SGD/MWh,6386.644,MW,3193.322,MWh,,,,,
4/6/2022,20,284.17,SGD/MWh,6483.807,MW,3241.9035,MWh,,,,,
4/6/2022,21,284.2,SGD/MWh,6529.342,MW,3264.671,MWh,,,,,
4/6/2022,22,284.22,SGD/MWh,6541.106,MW,3270.553,MWh,,,,,
4/6/2022,23,217.94,SGD/MWh,6485.81,MW,3242.905,MWh,,,,,
4/6/2022,24,193.61,SGD/MWh,6407.066,MW,3203.533,MWh,,,,,
4/6/2022,25,182.18,SGD/MWh,6344.419,MW,3172.2095,MWh,,,,,
4/6/2022,26,169.04,SGD/MWh,6300.563,MW,3150.2815,MWh,,,,,
4/6/2022,27,182.18,SGD/MWh,6328.838,MW,3164.419,MWh,,,,,
4/6/2022,28,182.14,SGD/MWh,6292.462,MW,3146.231,MWh,,,,,
4/6/2022,29,182.18,SGD/MWh,6299.669,MW,3149.8345,MWh,,,,,
4/6/2022,30,182.15,SGD/MWh,6294.102,MW,3147.051,MWh,,,,,
4/6/2022,31,192.68,SGD/MWh,6285.798,MW,3142.899,MWh,,,,,
4/6/2022,32,182.14,SGD/MWh,6270.167,MW,3135.0835,MWh,,,,,
4/6/2022,33,182.12,SGD/MWh,6260.789,MW,3130.3945,MWh,,,,,
4/6/2022,34,182.16,SGD/MWh,6293.178,MW,3146.589,MWh,,,,,
4/6/2022,35,198.54,SGD/MWh,6328.863,MW,3164.4315,MWh,,,,,
4/6/2022,36,198.64,SGD/MWh,6337.61,MW,3168.805,MWh,,,,,
4/6/2022,37,242.85,SGD/MWh,6390.158,MW,3195.079,MWh,,,,,
4/6/2022,38,284.39,SGD/MWh,6466.651,MW,3233.3255,MWh,,,,,
4/6/2022,39,292.69,SGD/MWh,6549.809,MW,3274.9045,MWh,,,,,
4/6/2022,40,295.03,SGD/MWh,6579.206,MW,3289.603,MWh,,,,,
4/6/2022,41,308.9,SGD/MWh,6594.002,MW,3297.001,MWh,,,,,
4/6/2022,42,295.05,SGD/MWh,6582.934,MW,3291.467,MWh,,,,,
4/6/2022,43,295.02,SGD/MWh,6557.671,MW,3278.8355,MWh,,,,,
4/6/2022,44,284.39,SGD/MWh,6516.366,MW,3258.183,MWh,,,,,
4/6/2022,45,284.39,SGD/MWh,6423.824,MW,3211.912,MWh,,,,,
4/6/2022,46,242.73,SGD/MWh,6329.658,MW,3164.829,MWh,,,,,
4/6/2022,47,242.62,SGD/MWh,6245.386,MW,3122.693,MWh,,,,,
4/6/2022,48,201.49,SGD/MWh,6115.108,MW,3057.554,MWh,,,,,
5/6/2022,1,182.37,SGD/MWh,5963.856,MW,2981.928,MWh,,,,,
5/6/2022,2,175.45,SGD/MWh,5858.228,MW,2929.114,MWh,,,,,
5/6/2022,3,182.32,SGD/MWh,5797.599,MW,2898.7995,MWh,,,,,
5/6/2022,4,172.53,SGD/MWh,5723.71,MW,2861.855,MWh,,,,,
5/6/2022,5,152.08,SGD/MWh,5666.829,MW,2833.4145,MWh,,,,,
5/6/2022,6,151.99,SGD/MWh,5597.845,MW,2798.9225,MWh,,,,,
5/6/2022,7,151.96,SGD/MWh,5564.223,MW,2782.1115,MWh,,,,,
5/6/2022,8,151.89,SGD/MWh,5534.175,MW,2767.0875,MWh,,,,,
5/6/2022,9,146.08,SGD/MWh,5510.984,MW,2755.492,MWh,,,,,
5/6/2022,10,146.46,SGD/MWh,5513.832,MW,2756.916,MWh,,,,,
5/6/2022,11,151.91,SGD/MWh,5545.357,MW,2772.6785,MWh,,,,,
5/6/2022,12,151.95,SGD/MWh,5583.79,MW,2791.895,MWh,,,,,
5/6/2022,13,151.92,SGD/MWh,5627.476,MW,2813.738,MWh,,,,,
5/6/2022,14,147.19,SGD/MWh,5660.04,MW,2830.02,MWh,,,,,
5/6/2022,15,149.34,SGD/MWh,5694.293,MW,2847.1465,MWh,,,,,
5/6/2022,16,152.08,SGD/MWh,5765.334,MW,2882.667,MWh,,,,,
5/6/2022,17,181.99,SGD/MWh,5881.438,MW,2940.719,MWh,,,,,
5/6/2022,18,185.41,SGD/MWh,5982.806,MW,2991.403,MWh,,,,,
5/6/2022,19,190.66,SGD/MWh,6057.675,MW,3028.8375,MWh,,,,,
5/6/2022,20,198.58,SGD/MWh,6137.746,MW,3068.873,MWh,,,,,
5/6/2022,21,197.9,SGD/MWh,6182.819,MW,3091.4095,MWh,,,,,
5/6/2022,22,190.38,SGD/MWh,6188.942,MW,3094.471,MWh,,,,,
5/6/2022,23,185.42,SGD/MWh,6196.999,MW,3098.4995,MWh,,,,,
5/6/2022,24,185.49,SGD/MWh,6175.603,MW,3087.8015,MWh,,,,,
5/6/2022,25,182.49,SGD/MWh,6134.193,MW,3067.0965,MWh,,,,,
5/6/2022,26,182.43,SGD/MWh,6126.459,MW,3063.2295,MWh,,,,,
5/6/2022,27,182.43,SGD/MWh,6156.697,MW,3078.3485,MWh,,,,,
5/6/2022,28,199.37,SGD/MWh,6227.872,MW,3113.936,MWh,,,,,
5/6/2022,29,242.69,SGD/MWh,6266.623,MW,3133.3115,MWh,,,,,
5/6/2022,30,242.72,SGD/MWh,6289.828,MW,3144.914,MWh,,,,,
5/6/2022,31,242.68,SGD/MWh,6275.177,MW,3137.5885,MWh,,,,,
5/6/2022,32,206.7,SGD/MWh,6256.658,MW,3128.329,MWh,,,,,
5/6/2022,33,199.43,SGD/MWh,6236.436,MW,3118.218,MWh,,,,,
5/6/2022,34,195.82,SGD/MWh,6223.807,MW,3111.9035,MWh,,,,,
5/6/2022,35,197.46,SGD/MWh,6227.306,MW,3113.653,MWh,,,,,
5/6/2022,36,199.22,SGD/MWh,6252.235,MW,3126.1175,MWh,,,,,
5/6/2022,37,199.36,SGD/MWh,6273.487,MW,3136.7435,MWh,,,,,
5/6/2022,38,243.88,SGD/MWh,6352.316,MW,3176.158,MWh,,,,,
5/6/2022,39,266.49,SGD/MWh,6424.182,MW,3212.091,MWh,,,,,
5/6/2022,40,281.65,SGD/MWh,6468.5,MW,3234.25,MWh,,,,,
5/6/2022,41,281.65,SGD/MWh,6487.803,MW,3243.9015,MWh,,,,,
5/6/2022,42,294.99,SGD/MWh,6515.879,MW,3257.9395,MWh,,,,,
5/6/2022,43,289.93,SGD/MWh,6484.811,MW,3242.4055,MWh,,,,,
5/6/2022,44,243.9,SGD/MWh,6400.873,MW,3200.4365,MWh,,,,,
5/6/2022,45,242.72,SGD/MWh,6295.921,MW,3147.9605,MWh,,,,,
5/6/2022,46,199.35,SGD/MWh,6186.557,MW,3093.2785,MWh,,,,,
5/6/2022,47,182.39,SGD/MWh,6068.947,MW,3034.4735,MWh,,,,,
5/6/2022,48,190.42,SGD/MWh,6036.522,MW,3018.261,MWh,,,,,
6/6/2022,1,284.14,SGD/MWh,5983.274,MW,2991.637,MWh,,,,,
6/6/2022,2,199.74,SGD/MWh,5882.999,MW,2941.4995,MWh,,,,,
6/6/2022,3,182.01,SGD/MWh,5713.626,MW,2856.813,MWh,,,,,
6/6/2022,4,181.98,SGD/MWh,5652.376,MW,2826.188,MWh,,,,,
6/6/2022,5,181.97,SGD/MWh,5601.528,MW,2800.764,MWh,,,,,
6/6/2022,6,181.91,SGD/MWh,5566.599,MW,2783.2995,MWh,,,,,
6/6/2022,7,181.91,SGD/MWh,5547.941,MW,2773.9705,MWh,,,,,
6/6/2022,8,181.65,SGD/MWh,5516.978,MW,2758.489,MWh,,,,,
6/6/2022,9,181.68,SGD/MWh,5528.285,MW,2764.1425,MWh,,,,,
6/6/2022,10,181.9,SGD/MWh,5549.527,MW,2774.7635,MWh,,,,,
6/6/2022,11,182.05,SGD/MWh,5631.805,MW,2815.9025,MWh,,,,,
6/6/2022,12,182.28,SGD/MWh,5774.892,MW,2887.446,MWh,,,,,
6/6/2022,13,199.37,SGD/MWh,5954.328,MW,2977.164,MWh,,,,,
6/6/2022,14,199.36,SGD/MWh,6124.287,MW,3062.1435,MWh,,,,,
6/6/2022,15,206.86,SGD/MWh,6309.534,MW,3154.767,MWh,,,,,
6/6/2022,16,284.25,SGD/MWh,6559.754,MW,3279.877,MWh,,,,,
6/6/2022,17,395.63,SGD/MWh,6803.279,MW,3401.6395,MWh,,,,,
6/6/2022,18,406.61,SGD/MWh,6938.016,MW,3469.008,MWh,,,,,
6/6/2022,19,395.82,SGD/MWh,6972.632,MW,3486.316,MWh,,,,,
6/6/2022,20,395.85,SGD/MWh,7006.234,MW,3503.117,MWh,,,,,
6/6/2022,21,395.78,SGD/MWh,7022.297,MW,3511.1485,MWh,,,,,
6/6/2022,22,352.35,SGD/MWh,7052.997,MW,3526.4985,MWh,,,,,
6/6/2022,23,308.73,SGD/MWh,7039.901,MW,3519.9505,MWh,,,,,
6/6/2022,24,266.75,SGD/MWh,6980.817,MW,3490.4085,MWh,,,,,
6/6/2022,25,204.8,SGD/MWh,6939.492,MW,3469.746,MWh,,,,,
6/6/2022,26,298.48,SGD/MWh,6938.905,MW,3469.4525,MWh,,,,,
6/6/2022,27,297.89,SGD/MWh,6984.977,MW,3492.4885,MWh,,,,,
6/6/2022,28,297.76,SGD/MWh,7035.631,MW,3517.8155,MWh,,,,,
6/6/2022,29,298.42,SGD/MWh,7092.314,MW,3546.157,MWh,,,,,
6/6/2022,30,297.76,SGD/MWh,7085.898,MW,3542.949,MWh,,,,,
6/6/2022,31,297.56,SGD/MWh,7077.275,MW,3538.6375,MWh,,,,,
6/6/2022,32,297.01,SGD/MWh,7104.675,MW,3552.3375,MWh,,,,,
6/6/2022,33,297.78,SGD/MWh,7144.151,MW,3572.0755,MWh,,,,,
6/6/2022,34,297.52,SGD/MWh,7129.942,MW,3564.971,MWh,,,,,
6/6/2022,35,297.54,SGD/MWh,7092.438,MW,3546.219,MWh,,,,,
6/6/2022,36,284.46,SGD/MWh,7014.345,MW,3507.1725,MWh,,,,,
6/6/2022,37,284.48,SGD/MWh,6965.947,MW,3482.9735,MWh,,,,,
6/6/2022,38,297.73,SGD/MWh,6999.778,MW,3499.889,MWh,,,,,
6/6/2022,39,298.44,SGD/MWh,7034.26,MW,3517.13,MWh,,,,,
6/6/2022,40,297.77,SGD/MWh,7021.074,MW,3510.537,MWh,,,,,
6/6/2022,41,289.8,SGD/MWh,6987.253,MW,3493.6265,MWh,,,,,
6/6/2022,42,290.04,SGD/MWh,6965.942,MW,3482.971,MWh,,,,,
6/6/2022,43,294.81,SGD/MWh,6884.355,MW,3442.1775,MWh,,,,,
6/6/2022,44,288.17,SGD/MWh,6762.053,MW,3381.0265,MWh,,,,,
6/6/2022,45,266.85,SGD/MWh,6622.073,MW,3311.0365,MWh,,,,,
6/6/2022,46,242.68,SGD/MWh,6497.142,MW,3248.571,MWh,,,,,
6/6/2022,47,199.26,SGD/MWh,6355.01,MW,3177.505,MWh,,,,,
6/6/2022,48,152.17,SGD/MWh,6131.081,MW,3065.5405,MWh,,,,,
7/6/2022,1,148.25,SGD/MWh,5912.347,MW,2956.1735,MWh,,,,,
7/6/2022,2,146.73,SGD/MWh,5809.985,MW,2904.9925,MWh,,,,,
7/6/2022,3,149.08,SGD/MWh,5841.37,MW,2920.685,MWh,,,,,
7/6/2022,4,147.48,SGD/MWh,5778.967,MW,2889.4835,MWh,,,,,
7/6/2022,5,136.69,SGD/MWh,5714.521,MW,2857.2605,MWh,,,,,
7/6/2022,6,135.46,SGD/MWh,5655.616,MW,2827.808,MWh,,,,,
7/6/2022,7,105.71,SGD/MWh,5643.793,MW,2821.8965,MWh,,,,,
7/6/2022,8,105.6,SGD/MWh,5626.517,MW,2813.2585,MWh,,,,,
7/6/2022,9,135.34,SGD/MWh,5630.796,MW,2815.398,MWh,,,,,
7/6/2022,10,135.64,SGD/MWh,5636.109,MW,2818.0545,MWh,,,,,
7/6/2022,11,136.5,SGD/MWh,5720.386,MW,2860.193,MWh,,,,,
7/6/2022,12,167.01,SGD/MWh,5871.633,MW,2935.8165,MWh,,,,,
7/6/2022,13,181.96,SGD/MWh,6036.358,MW,3018.179,MWh,,,,,
7/6/2022,14,182.01,SGD/MWh,6184.057,MW,3092.0285,MWh,,,,,
7/6/2022,15,182.04,SGD/MWh,6350.085,MW,3175.0425,MWh,,,,,
7/6/2022,16,182.11,SGD/MWh,6606.303,MW,3303.1515,MWh,,,,,
7/6/2022,17,199.11,SGD/MWh,6861.075,MW,3430.5375,MWh,,,,,
7/6/2022,18,207.73,SGD/MWh,7004.39,MW,3502.195,MWh,,,,,
7/6/2022,19,205.59,SGD/MWh,7051.57,MW,3525.785,MWh,,,,,
7/6/2022,20,208.16,SGD/MWh,7107.532,MW,3553.766,MWh,,,,,
7/6/2022,21,209.2,SGD/MWh,7130.027,MW,3565.0135,MWh,,,,,
7/6/2022,22,208.15,SGD/MWh,7122.587,MW,3561.2935,MWh,,,,,
7/6/2022,23,198.19,SGD/MWh,7081.042,MW,3540.521,MWh,,,,,
7/6/2022,24,197.29,SGD/MWh,7044.627,MW,3522.3135,MWh,,,,,
7/6/2022,25,194.86,SGD/MWh,7002.889,MW,3501.4445,MWh,,,,,
7/6/2022,26,195.39,SGD/MWh,7019.186,MW,3509.593,MWh,,,,,
7/6/2022,27,202.95,SGD/MWh,7064.209,MW,3532.1045,MWh,,,,,
7/6/2022,28,196.21,SGD/MWh,7046.227,MW,3523.1135,MWh,,,,,
7/6/2022,29,196.77,SGD/MWh,7036.784,MW,3518.392,MWh,,,,,
7/6/2022,30,196.95,SGD/MWh,7045.984,MW,3522.992,MWh,,,,,
7/6/2022,31,186.11,SGD/MWh,7018.192,MW,3509.096,MWh,,,,,
7/6/2022,32,182.56,SGD/MWh,7014.459,MW,3507.2295,MWh,,,,,
7/6/2022,33,190.94,SGD/MWh,7040.875,MW,3520.4375,MWh,,,,,
7/6/2022,34,182.47,SGD/MWh,7030.095,MW,3515.0475,MWh,,,,,
7/6/2022,35,174.5,SGD/MWh,6979.366,MW,3489.683,MWh,,,,,
7/6/2022,36,148.54,SGD/MWh,6875.304,MW,3437.652,MWh,,,,,
7/6/2022,37,149.99,SGD/MWh,6837.318,MW,3418.659,MWh,,,,,
7/6/2022,38,152.21,SGD/MWh,6864.986,MW,3432.493,MWh,,,,,
7/6/2022,39,182.42,SGD/MWh,6900.462,MW,3450.231,MWh,,,,,
7/6/2022,40,182.42,SGD/MWh,6880.756,MW,3440.378,MWh,,,,,
7/6/2022,41,173.91,SGD/MWh,6872.367,MW,3436.1835,MWh,,,,,
7/6/2022,42,182.17,SGD/MWh,6849.868,MW,3424.934,MWh,,,,,
7/6/2022,43,182.16,SGD/MWh,6780.342,MW,3390.171,MWh,,,,,
7/6/2022,44,167.55,SGD/MWh,6637.077,MW,3318.5385,MWh,,,,,
7/6/2022,45,152.16,SGD/MWh,6500.069,MW,3250.0345,MWh,,,,,
7/6/2022,46,146.03,SGD/MWh,6362.669,MW,3181.3345,MWh,,,,,
7/6/2022,47,141.45,SGD/MWh,6233.091,MW,3116.5455,MWh,,,,,
7/6/2022,48,137.24,SGD/MWh,6033.958,MW,3016.979,MWh,,,,,
8/6/2022,1,146.43,SGD/MWh,5847.871,MW,2923.9355,MWh,,,,,
8/6/2022,2,139.3,SGD/MWh,5742.055,MW,2871.0275,MWh,,,,,
8/6/2022,3,142.04,SGD/MWh,5726.096,MW,2863.048,MWh,,,,,
8/6/2022,4,136.12,SGD/MWh,5663.643,MW,2831.8215,MWh,,,,,
8/6/2022,5,127.32,SGD/MWh,5606.319,MW,2803.1595,MWh,,,,,
8/6/2022,6,101.69,SGD/MWh,5554.865,MW,2777.4325,MWh,,,,,
8/6/2022,7,100.96,SGD/MWh,5522.097,MW,2761.0485,MWh,,,,,
8/6/2022,8,100.82,SGD/MWh,5521.695,MW,2760.8475,MWh,,,,,
8/6/2022,9,100.75,SGD/MWh,5513.812,MW,2756.906,MWh,,,,,
8/6/2022,10,100.76,SGD/MWh,5526.57,MW,2763.285,MWh,,,,,
8/6/2022,11,127.46,SGD/MWh,5608.546,MW,2804.273,MWh,,,,,
8/6/2022,12,146.7,SGD/MWh,5769.598,MW,2884.799,MWh,,,,,
8/6/2022,13,147.87,SGD/MWh,5939.945,MW,2969.9725,MWh,,,,,
8/6/2022,14,147.73,SGD/MWh,6088.757,MW,3044.3785,MWh,,,,,
8/6/2022,15,147.67,SGD/MWh,6253.03,MW,3126.515,MWh,,,,,
8/6/2022,16,151.62,SGD/MWh,6505.819,MW,3252.9095,MWh,,,,,
8/6/2022,17,163.27,SGD/MWh,6743.932,MW,3371.966,MWh,,,,,
8/6/2022,18,164.72,SGD/MWh,6869.34,MW,3434.67,MWh,,,,,
8/6/2022,19,165.42,SGD/MWh,6926.977,MW,3463.4885,MWh,,,,,
8/6/2022,20,165.25,SGD/MWh,6986.254,MW,3493.127,MWh,,,,,
8/6/2022,21,164.55,SGD/MWh,6996.304,MW,3498.152,MWh,,,,,
8/6/2022,22,163.85,SGD/MWh,6988.68,MW,3494.34,MWh,,,,,
8/6/2022,23,163.07,SGD/MWh,6982.661,MW,3491.3305,MWh,,,,,
8/6/2022,24,161.41,SGD/MWh,6940.058,MW,3470.029,MWh,,,,,
8/6/2022,25,160.11,SGD/MWh,6893.43,MW,3446.715,MWh,,,,,
8/6/2022,26,159.71,SGD/MWh,6888.236,MW,3444.118,MWh,,,,,
8/6/2022,27,161.42,SGD/MWh,6962.105,MW,3481.0525,MWh,,,,,
8/6/2022,28,161.51,SGD/MWh,6975.122,MW,3487.561,MWh,,,,,
8/6/2022,29,167.54,SGD/MWh,7012.019,MW,3506.0095,MWh,,,,,
8/6/2022,30,167.6,SGD/MWh,7024.489,MW,3512.2445,MWh,,,,,
8/6/2022,31,256.38,SGD/MWh,7069.244,MW,3534.622,MWh,,,,,
8/6/2022,32,199.92,SGD/MWh,7089.829,MW,3544.9145,MWh,,,,,
8/6/2022,33,200.41,SGD/MWh,7097.08,MW,3548.54,MWh,,,,,
8/6/2022,34,195.32,SGD/MWh,7093.328,MW,3546.664,MWh,,,,,
8/6/2022,35,182.46,SGD/MWh,7034.404,MW,3517.202,MWh,,,,,
8/6/2022,36,182.21,SGD/MWh,6973.208,MW,3486.604,MWh,,,,,
8/6/2022,37,182.41,SGD/MWh,6924.174,MW,3462.087,MWh,,,,,
8/6/2022,38,182.41,SGD/MWh,6929.855,MW,3464.9275,MWh,,,,,
8/6/2022,39,182.44,SGD/MWh,6930.188,MW,3465.094,MWh,,,,,
8/6/2022,40,182.43,SGD/MWh,6904.746,MW,3452.373,MWh,,,,,
8/6/2022,41,182.4,SGD/MWh,6895.497,MW,3447.7485,MWh,,,,,
8/6/2022,42,182.36,SGD/MWh,6862.546,MW,3431.273,MWh,,,,,
8/6/2022,43,182.37,SGD/MWh,6784.691,MW,3392.3455,MWh,,,,,
8/6/2022,44,170.65,SGD/MWh,6643.121,MW,3321.5605,MWh,,,,,
8/6/2022,45,167.56,SGD/MWh,6500.278,MW,3250.139,MWh,,,,,
8/6/2022,46,161.38,SGD/MWh,6345.363,MW,3172.6815,MWh,,,,,
8/6/2022,47,148.91,SGD/MWh,6170.672,MW,3085.336,MWh,,,,,
8/6/2022,48,146.56,SGD/MWh,5960.496,MW,2980.248,MWh,,,,,
9/6/2022,1,147.8,SGD/MWh,5777.143,MW,2888.5715,MWh,,,,,
9/6/2022,2,141.49,SGD/MWh,5678.936,MW,2839.468,MWh,,,,,
9/6/2022,3,141.27,SGD/MWh,5649.23,MW,2824.615,MWh,,,,,
9/6/2022,4,141.18,SGD/MWh,5587.249,MW,2793.6245,MWh,,,,,
9/6/2022,5,141.77,SGD/MWh,5528.484,MW,2764.242,MWh,,,,,
9/6/2022,6,138.29,SGD/MWh,5482.442,MW,2741.221,MWh,,,,,
9/6/2022,7,137.42,SGD/MWh,5459.977,MW,2729.9885,MWh,,,,,
9/6/2022,8,137.41,SGD/MWh,5451.439,MW,2725.7195,MWh,,,,,
9/6/2022,9,137.41,SGD/MWh,5456.563,MW,2728.2815,MWh,,,,,
9/6/2022,10,138.18,SGD/MWh,5469.425,MW,2734.7125,MWh,,,,,
9/6/2022,11,147.15,SGD/MWh,5557.151,MW,2778.5755,MWh,,,,,
9/6/2022,12,149.03,SGD/MWh,5709.998,MW,2854.999,MWh,,,,,
9/6/2022,13,148.94,SGD/MWh,5884.654,MW,2942.327,MWh,,,,,
9/6/2022,14,149.01,SGD/MWh,6035.399,MW,3017.6995,MWh,,,,,
9/6/2022,15,150.44,SGD/MWh,6200.333,MW,3100.1665,MWh,,,,,
9/6/2022,16,160.95,SGD/MWh,6446.065,MW,3223.0325,MWh,,,,,
9/6/2022,17,175.33,SGD/MWh,6694.933,MW,3347.4665,MWh,,,,,
9/6/2022,18,175.33,SGD/MWh,6828.397,MW,3414.1985,MWh,,,,,
9/6/2022,19,177.43,SGD/MWh,6877.277,MW,3438.6385,MWh,,,,,
9/6/2022,20,179.16,SGD/MWh,6951.827,MW,3475.9135,MWh,,,,,
9/6/2022,21,182.19,SGD/MWh,6978.173,MW,3489.0865,MWh,,,,,
9/6/2022,22,179.21,SGD/MWh,6970.097,MW,3485.0485,MWh,,,,,
9/6/2022,23,182.44,SGD/MWh,6973.665,MW,3486.8325,MWh,,,,,
9/6/2022,24,180.32,SGD/MWh,6946.186,MW,3473.093,MWh,,,,,
9/6/2022,25,177.17,SGD/MWh,6910.288,MW,3455.144,MWh,,,,,
9/6/2022,26,177.18,SGD/MWh,6918.866,MW,3459.433,MWh,,,,,
9/6/2022,27,180.32,SGD/MWh,6988.72,MW,3494.36,MWh,,,,,
9/6/2022,28,192.38,SGD/MWh,7021.825,MW,3510.9125,MWh,,,,,
9/6/2022,29,269.57,SGD/MWh,7079.303,MW,3539.6515,MWh,,,,,
9/6/2022,30,262.49,SGD/MWh,7061.371,MW,3530.6855,MWh,,,,,
9/6/2022,31,204.87,SGD/MWh,7023.549,MW,3511.7745,MWh,,,,,
9/6/2022,32,190.06,SGD/MWh,7014.509,MW,3507.2545,MWh,,,,,
9/6/2022,33,204.87,SGD/MWh,7026.77,MW,3513.385,MWh,,,,,
9/6/2022,34,205.96,SGD/MWh,7031.516,MW,3515.758,MWh,,,,,
9/6/2022,35,180.34,SGD/MWh,6970.698,MW,3485.349,MWh,,,,,
9/6/2022,36,169.25,SGD/MWh,6842.9,MW,3421.45,MWh,,,,,
9/6/2022,37,167.64,SGD/MWh,6779.806,MW,3389.903,MWh,,,,,
9/6/2022,38,175.04,SGD/MWh,6815.838,MW,3407.919,MWh,,,,,
9/6/2022,39,177.13,SGD/MWh,6857.472,MW,3428.736,MWh,,,,,
9/6/2022,40,177.13,SGD/MWh,6829.858,MW,3414.929,MWh,,,,,
9/6/2022,41,177.09,SGD/MWh,6787.668,MW,3393.834,MWh,,,,,
9/6/2022,42,175.12,SGD/MWh,6736.174,MW,3368.087,MWh,,,,,
9/6/2022,43,169.62,SGD/MWh,6662.663,MW,3331.3315,MWh,,,,,
9/6/2022,44,166.04,SGD/MWh,6521.087,MW,3260.5435,MWh,,,,,
9/6/2022,45,152.16,SGD/MWh,6384.154,MW,3192.077,MWh,,,,,
9/6/2022,46,150.7,SGD/MWh,6253.681,MW,3126.8405,MWh,,,,,
9/6/2022,47,148.19,SGD/MWh,6119.531,MW,3059.7655,MWh,,,,,
9/6/2022,48,146.6,SGD/MWh,5940.482,MW,2970.241,MWh,,,,,
10/6/2022,1,146.91,SGD/MWh,5766.124,MW,2883.062,MWh,,,,,
10/6/2022,2,143.75,SGD/MWh,5658.762,MW,2829.381,MWh,,,,,
10/6/2022,3,145.22,SGD/MWh,5627.407,MW,2813.7035,MWh,,,,,
10/6/2022,4,142.6,SGD/MWh,5554.134,MW,2777.067,MWh,,,,,
10/6/2022,5,144.04,SGD/MWh,5495.036,MW,2747.518,MWh,,,,,
10/6/2022,6,140.09,SGD/MWh,5457.82,MW,2728.91,MWh,,,,,
10/6/2022,7,137.87,SGD/MWh,5432.871,MW,2716.4355,MWh,,,,,
10/6/2022,8,137.7,SGD/MWh,5412.017,MW,2706.0085,MWh,,,,,
10/6/2022,9,137.85,SGD/MWh,5425.55,MW,2712.775,MWh,,,,,
10/6/2022,10,140.2,SGD/MWh,5449.396,MW,2724.698,MWh,,,,,
10/6/2022,11,146.34,SGD/MWh,5530.959,MW,2765.4795,MWh,,,,,
10/6/2022,12,149.04,SGD/MWh,5683.145,MW,2841.5725,MWh,,,,,
10/6/2022,13,147.21,SGD/MWh,5845.52,MW,2922.76,MWh,,,,,
10/6/2022,14,152.74,SGD/MWh,6006.414,MW,3003.207,MWh,,,,,
10/6/2022,15,152.06,SGD/MWh,6156.081,MW,3078.0405,MWh,,,,,
10/6/2022,16,167.54,SGD/MWh,6410.152,MW,3205.076,MWh,,,,,
10/6/2022,17,181.71,SGD/MWh,6658.866,MW,3329.433,MWh,,,,,
10/6/2022,18,284.22,SGD/MWh,6799.204,MW,3399.602,MWh,,,,,
10/6/2022,19,295.06,SGD/MWh,6863.63,MW,3431.815,MWh,,,,,
10/6/2022,20,359.42,SGD/MWh,6921.113,MW,3460.5565,MWh,,,,,
10/6/2022,21,366.99,SGD/MWh,6943.89,MW,3471.945,MWh,,,,,
10/6/2022,22,367.02,SGD/MWh,6936.748,MW,3468.374,MWh,,,,,
10/6/2022,23,353.41,SGD/MWh,6913.484,MW,3456.742,MWh,,,,,
10/6/2022,24,342.67,SGD/MWh,6889.424,MW,3444.712,MWh,,,,,
10/6/2022,25,290,SGD/MWh,6836.26,MW,3418.13,MWh,,,,,
10/6/2022,26,284.48,SGD/MWh,6822.19,MW,3411.095,MWh,,,,,
10/6/2022,27,295.09,SGD/MWh,6867.665,MW,3433.8325,MWh,,,,,
10/6/2022,28,342.72,SGD/MWh,6914.358,MW,3457.179,MWh,,,,,
10/6/2022,29,342.69,SGD/MWh,6908.071,MW,3454.0355,MWh,,,,,
10/6/2022,30,297.33,SGD/MWh,6904.051,MW,3452.0255,MWh,,,,,
10/6/2022,31,339.72,SGD/MWh,6906.789,MW,3453.3945,MWh,,,,,
10/6/2022,32,339.31,SGD/MWh,6925.76,MW,3462.88,MWh,,,,,
10/6/2022,33,352.31,SGD/MWh,6952.101,MW,3476.0505,MWh,,,,,
10/6/2022,34,353.4,SGD/MWh,6961.892,MW,3480.946,MWh,,,,,
10/6/2022,35,333.91,SGD/MWh,6919.806,MW,3459.903,MWh,,,,,
10/6/2022,36,295.07,SGD/MWh,6848.009,MW,3424.0045,MWh,,,,,
10/6/2022,37,406.81,SGD/MWh,6842.537,MW,3421.2685,MWh,,,,,
10/6/2022,38,401.62,SGD/MWh,6835.047,MW,3417.5235,MWh,,,,,
10/6/2022,39,399.2,SGD/MWh,6805.058,MW,3402.529,MWh,,,,,
10/6/2022,40,372.78,SGD/MWh,6719.828,MW,3359.914,MWh,,,,,
10/6/2022,41,370.75,SGD/MWh,6685.957,MW,3342.9785,MWh,,,,,
10/6/2022,42,359.07,SGD/MWh,6634.403,MW,3317.2015,MWh,,,,,
